Id,Name,Region,Add,Town,Px,Py
C1_315081000H_020217,馬祖境天后宮,連江縣,連江縣南竿鄉馬祖村4-1號,南竿鄉,119.91815,26.15825
C1_315081000H_020218,媽祖巨神像,連江縣,連江縣南竿鄉媽祖巨神像,南竿鄉,119.91687,26.16087
C1_315081000H_020219,白馬文武大王廟,連江縣,連江縣南竿鄉白馬文武大王廟,南竿鄉,119.91743,26.16208
C1_315081000H_020220,四維村,連江縣,連江縣南竿鄉夫人村,南竿鄉,119.92546,26.16967
C1_315081000H_020221,秋桂亭,連江縣,連江縣南竿鄉秋桂亭,南竿鄉,119.92537,26.16772
C1_315081000H_020222,勝天公園,連江縣,連江縣南竿鄉勝天公園,南竿鄉,119.91694,26.15262
C1_315081000H_020223,津沙聚落,連江縣,連江縣南竿鄉津沙聚落,南竿鄉,119.9132,26.14613
C1_315081000H_020224,津仁與馬港步道,連江縣,連江縣南竿鄉津仁步道,南竿鄉,119.91794,26.14206
C1_315081000H_020225,鐵堡..,連江縣,連江縣南竿鄉鐵堡,南竿鄉,119.92087,26.14203
C1_315081000H_020226,仁愛村(鐵板),連江縣,連江縣南竿鄉仁愛村,南竿鄉,119.92634,26.14506
C1_315081000H_020227,金板境天后宮,連江縣,連江縣南竿鄉仁愛村14號,南竿鄉,119.92441,26.14204
C1_315081000H_020228,馬祖國家風景區管理處&遊客中心,連江縣,連江縣南竿鄉仁愛村95-2號,南竿鄉,119.92742,26.1411
C1_315081000H_020229,南竿北海坑道,連江縣,連江縣南竿鄉北海坑道,南竿鄉,119.92895,26.14249
C1_315081000H_020230,大漢據點,連江縣,連江縣南竿鄉大漢據點,南竿鄉,119.92905,26.14063
C1_315081000H_020231,印地安人頭岩,,連江縣南竿鄉印地安人頭岩,,119.93005,26.14046
C1_315081000H_020232,雲台山軍情館,連江縣,連江縣南竿鄉雲台山軍情館,南竿鄉,119.92306,26.15049
C1_315081000H_020233,藍眼淚生態館,連江縣,連江縣南竿鄉24號,南竿鄉,119.91902,26.16765
C1_315081000H_020235,中柱港,連江縣,連江縣東引鄉東引中柱港,東引鄉,120.48436,26.36395
C1_315081000H_020236,東引遊客中心,連江縣,連江縣東引鄉樂華村160-1號,東引鄉,120.48423,26.36002
C1_315081000H_020237,忠誠門,連江縣,連江縣東引鄉忠誠門,東引鄉,120.48673,26.36698
C1_315081000H_020238,東海雄風,連江縣,連江縣東引鄉東海雄風,東引鄉,120.48739,26.36839
C1_315081000H_020239,海現龍闕,連江縣,連江縣東引鄉海現龍闕,東引鄉,120.48871,26.36993
C1_315081000H_020240,馬祖酒廠東引展售中心,連江縣,連江縣東引鄉樂華村161號,東引鄉,120.49057,26.36417
C1_315081000H_020241,安東坑道,連江縣,連江縣東引鄉安東坑道,東引鄉,120.4963,26.365
C1_315081000H_020242,燕秀潮音,連江縣,連江縣東引鄉燕秀潮音,東引鄉,120.489,26.35799
C1_315081000H_020243,烈女義坑,連江縣,連江縣東引鄉烈女義坑,東引鄉,120.50731,26.36833
C1_315081000H_020244,一線天,連江縣,連江縣東引鄉一線天,東引鄉,120.50544,26.36623
C1_315081000H_020245,太白天聲,連江縣,連江縣東引鄉太白天聲,東引鄉,120.50935,26.36577
C1_315081000H_020246,東湧燈塔(東引島燈塔),連江縣,連江縣東引鄉樂華村169號,東引鄉,120.51049,26.36542
C1_315081000H_020247,中柱島,連江縣,連江縣東引鄉中柱島,東引鄉,120.4804,26.37737
C1_315081000H_020248,感恩亭,連江縣,連江縣東引鄉感恩亭,東引鄉,120.48406,26.3703
C1_315081000H_020249,和尚看經,連江縣,連江縣東引鄉和尚看經,東引鄉,120.48619,26.36792
C1_315081000H_020250,靜伏鱷魚,連江縣,連江縣東引鄉靜伏鱷魚,東引鄉,120.47794,26.37559
C1_315081000H_020251,羅漢坪,連江縣,連江縣東引鄉羅漢坪,東引鄉,120.4744,26.38298
C1_315081000H_020252,后澳,連江縣,連江縣東引鄉后澳,東引鄉,120.47758,26.3812
C1_315081000H_020253,國之北疆,連江縣,連江縣東引鄉國之北疆,東引鄉,120.47607,26.38279
C1_315081000H_020254,大砲連,連江縣,連江縣南竿鄉梅石大砲連,南竿鄉,119.9417,26.14753
C1_315081100H_000004,猫囒山茶業改良場,南投縣,南投縣555魚池鄉中山路270巷13號,魚池鄉,120.91357,23.87618
C1_315081100H_000005,猫囒山步道,南投縣,南投縣555魚池鄉中山路292號,魚池鄉,120.91286,23.877
C1_315081100H_000006,雙龍瀑布七彩吊橋,南投縣,南投縣556信義鄉光復巷,信義鄉,120.95089,23.77667
C1_315081100H_000008,獵人之家,南投縣,南投縣556信義鄉和平巷43號,信義鄉,120.93954,23.82118
C1_315081100H_000009,澀水窯,南投縣,南投縣555魚池鄉大雁村大雁巷31-6號,魚池鄉,120.9208,23.92096
C1_315081100H_000010,龍鳳宮,南投縣,南投縣555魚池鄉中山路292號,魚池鄉,120.90556,23.86702
C1_315081100H_000012,頭社盆地,南投縣,南投縣555魚池鄉頭社盆地,魚池鄉,120.8982,23.83093
C1_315081100H_000013,頭社自行車道,南投縣,南投縣555魚池鄉頭社自行車步道,魚池鄉,120.89661,23.8337
C1_315081100H_000016,親手窯,南投縣,南投縣555魚池鄉中明村文正巷1-22號,魚池鄉,120.9233,23.89156
C1_315081100H_000017,潭南國小(不對外開放參觀),南投縣,南投縣556信義鄉和平巷49號,信義鄉,120.94026,23.8215
C1_315081100H_000018,潭南村天主教堂,南投縣,南投縣556信義鄉和平巷31號,信義鄉,120.94051,23.82297
C1_315081100H_000020,慈恩塔步道,南投縣,南投縣555魚池鄉慈恩塔步道,魚池鄉,120.91959,23.84365
C1_315081100H_000021,內湖山步道,南投縣,南投縣555魚池鄉中山路,魚池鄉,120.92066,23.87253
C1_315081100H_000022,銃櫃天寶堂,南投縣,南投縣555魚池鄉銃櫃巷32號,魚池鄉,120.88377,23.81751
C1_315081100H_000023,敲敲木工房,南投縣,南投縣545埔里鎮大同街37號,埔里鎮,120.95728,23.97488
C1_315081100H_000024,慈恩塔,南投縣,南投縣555魚池鄉慈恩塔,魚池鄉,120.92084,23.84202
C1_315081100H_000027,集集自行車道-綠色隧道段,南投縣,南投縣552集集鎮集集綠色隧道,集集鎮,120.75755,23.82881
C1_315081100H_000031,涵碧步道,南投縣,南投縣555魚池鄉涵碧步道,魚池鄉,120.91063,23.86361
C1_315081100H_000032,添興窯陶藝文化園區,南投縣,南投縣552集集鎮楓林巷10號,集集鎮,120.75608,23.83247
C1_315081100H_000033,梅荷園,南投縣,南投縣555魚池鄉中山路,魚池鄉,120.91104,23.86401
C1_315081100H_000034,啟示玄機院,南投縣,南投縣555魚池鄉中明村文正巷5-10號,魚池鄉,120.92061,23.89211
C1_315081100H_000035,草湳溼地,南投縣,南投縣545埔里鎮桃米巷種瓜路,埔里鎮,120.9151,23.94864
C1_315081100H_000036,紙教堂,南投縣,南投縣545埔里鎮桃米巷52之12號,埔里鎮,120.92707,23.94141
C1_315081100H_000037,紙匠工房,南投縣,南投縣545埔里鎮大城路226巷1號,埔里鎮,120.95115,23.97383
C1_315081100H_000041,耶穌堂,南投縣,南投縣555魚池鄉中興路146號,魚池鄉,120.91019,23.86355
C1_315081100H_000042,後尖山步道,南投縣,南投縣555魚池鄉後尖山步道,魚池鄉,120.90261,23.81776
C1_315081100H_000055,地利村天主教堂,南投縣,南投縣556信義鄉開信巷,信義鄉,120.94492,23.79328
C1_315081100H_000068,青龍山步道,南投縣,南投縣555魚池鄉青龍山步道,魚池鄉,120.91654,23.84732
C1_315081100H_000069,蝴蝶園,南投縣,南投縣555魚池鄉日月村中正路,魚池鄉,120.93622,23.85039
C1_315081100H_000071,泥炭土活盆地,南投縣,南投縣555魚池鄉頭社村平和巷76號,魚池鄉,120.90489,23.82412
C1_315081100H_000072,武昌宮,南投縣,南投縣552集集鎮八張街181號,集集鎮,120.79204,23.8308
C1_315081100H_000073,松柏崙步道,南投縣,南投縣555魚池鄉松柏崙步道,魚池鄉,120.92911,23.86893
C1_315081100H_000074,明潭電廠,南投縣,南投縣553水里鄉民權巷,水里鄉,120.86747,23.83632
C1_315081100H_000075,明潭水庫,南投縣,南投縣553水里鄉明潭水庫,水里鄉,120.86505,23.8378
C1_315081100H_000078,拉魯島,南投縣,南投縣555魚池鄉拉魯島,魚池鄉,120.91133,23.85568
C1_315081100H_000079,車埕木業展示館,南投縣,南投縣553水里鄉車埕村民權巷110-2號,水里鄉,120.86588,23.83378
C1_315081100H_000080,車埕遊客中心,南投縣,南投縣553水里鄉車埕村民權巷127號,水里鄉,120.86606,23.83207
C1_315081100H_000082,宏基蜜蜂生態農場,南投縣,南投縣545埔里鎮枇杷路52-1號,埔里鎮,120.97937,23.95603
C1_315081100H_000083,竹炭一村,南投縣,南投縣555魚池鄉大雁村大雁巷33-6號,魚池鄉,120.91937,23.92188
C1_315081100H_000084,年梯步道,南投縣,南投縣555魚池鄉日月村,魚池鄉,120.92695,23.86944
C1_315081100H_000085,好茭情/吟詩綠曲茭白筍休閒體驗園區,南投縣,南投縣545埔里鎮一新二巷11號,埔里鎮,120.93221,24.01064
C1_315081100H_000086,人乘寺地藏院,南投縣,南投縣545埔里鎮牛尾路1之12號,埔里鎮,120.98423,23.99918
C1_315081100H_000089,地母廟,南投縣,南投縣545埔里鎮枇杷路94號,埔里鎮,120.98947,23.95145
C1_315081100H_000093,伊達邵遊客中心,南投縣,南投縣555魚池鄉日月村文化街127號,魚池鄉,120.92947,23.84891
C1_315081100H_000094,玄奘寺,南投縣,南投縣555魚池鄉日月村中正路389號,魚池鄉,120.91713,23.84737
C1_315081100H_000095,向山眺望平台,南投縣,南投縣555魚池鄉中山路599號,魚池鄉,120.90546,23.85495
C1_315081100H_000096,玄光寺,南投縣,南投縣555魚池鄉日月村中正路338號,魚池鄉,120.9136,23.8521
C1_315081100H_000097,正德大佛,南投縣,南投縣545埔里鎮福興路110巷105號,埔里鎮,120.98109,24.00572
C1_315081100H_000098,特有生物研究保育中心,南投縣,南投縣552集集鎮民生東路1號,集集鎮,120.80122,23.82836
C1_315081100H_000099,楓樺台一渡假村,南投縣,南投縣545埔里鎮中山路一段176號,埔里鎮,121.00634,23.97807
C1_315081100H_000100,牛耳藝術渡假村,南投縣,南投縣545埔里鎮中山路四段1號,埔里鎮,120.94329,23.96573
C1_315081100H_000102,水社自行車道,南投縣,南投縣555魚池鄉水社親水步道,魚池鄉,120.91647,23.86855
C1_315081100H_000104,水社大山登山步道,南投縣,南投縣555魚池鄉水社大山步道,魚池鄉,120.94689,23.85111
C1_315081100H_000105,水里蛇窯,南投縣,南投縣553水里鄉頂崁村頂崁巷41號,水里鄉,120.86441,23.80111
C1_315081100H_000106,木生昆蟲博物館,南投縣,南投縣545埔里鎮南村路6之2號,埔里鎮,120.94537,23.96429
C1_315081100H_000107,日月潭自行車道-月潭段,南投縣,南投縣555魚池鄉月潭自行車道,魚池鄉,120.90737,23.84063
C1_315081100H_000108,日月潭纜車站,南投縣,南投縣555魚池鄉日月村中正路102號,魚池鄉,120.93486,23.85208
C1_315081100H_000110,文武廟,南投縣,南投縣555魚池鄉中正路63號,魚池鄉,120.92755,23.86995
C1_315081100H_000115,大雁村澀水社區,南投縣,南投縣555魚池鄉大雁村,魚池鄉,120.92071,23.92092
C1_315081100H_000117,土亭仔步道,南投縣,南投縣555魚池鄉日月村,魚池鄉,120.92248,23.85137
C1_315081100H_000118,三聖宮,南投縣,南投縣555魚池鄉頭社村平和巷46號,魚池鄉,120.90752,23.82261
C1_315081100H_000122,見晶宮,南投縣,南投縣555魚池鄉中山路8號 (竹石園生態研習中心路口旁),魚池鄉,120.91963,23.87264
C1_315081100H_000123,竹石園生態渡假會館,南投縣,南投縣555魚池鄉中山路8號,魚池鄉,120.91871,23.87298
C1_315081100H_000126,林班道商圈,南投縣,南投縣553水里鄉車埕村民權巷101-5號,水里鄉,120.86608,23.83324
C1_315081100H_000169,化及蠻貊碣,南投縣,南投縣552集集鎮民生東路1號(東側小路),集集鎮,120.80122,23.82836
C1_315081100H_000171,龍南天然漆博物館,南投縣,南投縣545埔里鎮北平街211-1號,埔里鎮,120.9656,23.96771
C1_315081100H_000174,金龍山,南投縣,南投縣555魚池鄉槌子寮,魚池鄉,120.90869,23.90023
C1_315081100H_000175,三育基督學院,南投縣,南投縣555魚池鄉瓊文巷39號,魚池鄉,120.93558,23.9043
C1_315081100H_000176,日月老茶廠,南投縣,南投縣555魚池鄉中明村有水巷38號,魚池鄉,120.92292,23.89235
C1_315081100H_000179,蓮華池研究中心,南投縣,南投縣555魚池鄉五城村華龍巷43號,魚池鄉,120.89021,23.92505
C1_315081100H_000180,溢水吐,南投縣,南投縣555魚池鄉溢水吐,魚池鄉,120.90439,23.86252
C1_315081100H_000183,婚紗廣場,南投縣,南投縣555魚池鄉婚紗廣場,魚池鄉,120.90202,23.85309
C1_315081100H_000184,永結同心橋,南投縣,南投縣555魚池鄉永結同心橋,魚池鄉,120.90206,23.85463
C1_315081100H_000186,軍史公園,南投縣,南投縣552集集鎮軍史公園,集集鎮,120.79542,23.82711
C1_315081100H_000187,泰順廊橋,南投縣,南投縣552集集鎮泰順廊橋,集集鎮,120.79213,23.83078
C1_315081100H_000188,樟腦出張所,南投縣,南投縣552集集鎮民生路57號,集集鎮,120.78709,23.82861
C1_315081100H_000190,集元果觀光工廠,南投縣,南投縣552集集鎮富山里大坪巷38號,集集鎮,120.81461,23.82506
C1_315081100H_000192,大眾爺祠(大樟樹),南投縣,南投縣552集集鎮和平里中集路大眾爺祠,集集鎮,120.77995,23.82884
C1_315081100H_000194,水里親水公園,南投縣,南投縣553水里鄉水里親水公園,水里鄉,120.84857,23.81226
C1_315081100H_000195,鐵道觀光小學堂,南投縣,南投縣553水里鄉鐵道觀光小學堂,水里鄉,120.86617,23.83211
C1_315081100H_000196,車埕火車站,南投縣,南投縣553水里鄉民權巷2號,水里鄉,120.86572,23.83268
C1_315081100H_000197,雙龍後花園,南投縣,南投縣556信義鄉雙龍後花園,信義鄉,120.95035,23.78076
C1_315081100H_000198,石觀音吉仙宮,南投縣,南投縣553水里鄉帝君巷36號,水里鄉,120.87201,23.87265
C1_315081100H_000199,二坪山,南投縣,南投縣553水里鄉二坪路41號,水里鄉,120.85987,23.81362
C1_315081100H_000200,頭社水庫,南投縣,南投縣555魚池鄉頭社水庫,魚池鄉,120.89672,23.83639
C1_315081100H_000202,日月潭特色遊學中心(歐都納戶外山野勇氣館),南投縣,南投縣555魚池鄉武登村銃櫃巷18號,魚池鄉,120.8855,23.81743
C1_315081100H_000203,伊達邵文物館,南投縣,南投縣555魚池鄉中正路211巷1號,魚池鄉,120.93458,23.84878
C1_315081100H_000206,潭南螢火蟲生態區,南投縣,南投縣556信義鄉南投螢火蟲生態區,信義鄉,120.93857,23.80439
C1_315081100H_000207,達瑪巒文化藝術團劇場,南投縣,南投縣556信義鄉地利村開信巷101號,信義鄉,120.94607,23.7952
C1_315081100H_000208,土虱灣,南投縣,南投縣556信義鄉土虱灣,信義鄉,120.96443,23.79194
C1_315081100H_000214,最佳主茭茭白筍體驗農場,南投縣,南投縣545埔里鎮珠生路49號,埔里鎮,120.95966,23.9408
C1_315081100H_000216,溪南國小(不任意對外開放),南投縣,南投縣545埔里鎮珠生路68號,埔里鎮,120.95579,23.94784
C1_315081100H_000218,集集大山,南投縣,南投縣552集集鎮集集大山,集集鎮,120.83829,23.85455
C1_315081100H_000219,臺大林管處實習工廠,南投縣,南投縣553水里鄉水信路一段547號,水里鄉,120.86034,23.805
C1_315081100H_000222,日月潭自行車道-伊達邵段,南投縣,南投縣555魚池鄉伊達邵自行車道,魚池鄉,120.93632,23.85294
C1_315081100H_000223,日月潭自行車道-松柏崙段,南投縣,南投縣555魚池鄉松柏崙自行車道,魚池鄉,120.92903,23.8691
C1_315081100H_000224,日月潭自行車道-水社段,南投縣,南投縣555魚池鄉水社自行車道,魚池鄉,120.91853,23.87226
C1_315081100H_000226,集集自行車道-環鎮車道,南投縣,南投縣552集集鎮集集車站,集集鎮,120.78487,23.82647
C1_315081100H_000227,水里自行車道-車埕至水里線,南投縣,南投縣553水里鄉車埕水里自行車道,水里鄉,120.86633,23.83195
C1_315081100H_000228,水里自行車道-水里水岸線,南投縣,南投縣553水里鄉水里水岸自行車道,水里鄉,120.8554,23.81851
C1_315081100H_000230,埔里自行車道-桃米至金龍山段,南投縣,南投縣545埔里鎮桃米至金龍山自行車道,埔里鎮,120.92942,23.9427
C1_315081100H_000231,埔里自行車道-桃米至隆生段,南投縣,南投縣545埔里鎮桃米至隆生自行車道,埔里鎮,120.93087,23.94285
C1_315081100H_000232,埔里自行車道-隆生至環潭段,南投縣,南投縣545埔里鎮隆生至環潭自行車道,埔里鎮,120.96154,23.95135
C1_315081100H_000234,朝霧碼頭,南投縣,南投縣555魚池鄉朝霧碼頭,魚池鄉,120.91617,23.86775
C1_315081100H_000235,水社碼頭,南投縣,南投縣555魚池鄉水社碼頭,魚池鄉,120.91162,23.86483
C1_315081100H_000236,伊達邵碼頭,南投縣,南投縣555魚池鄉伊達邵碼頭,魚池鄉,120.92967,23.84974
C1_315081100H_000270,泰雅渡假村,南投縣,南投縣544國姓鄉北港村北原路56-2號,仁愛鄉,120.94457,24.06894
C1_315081100H_000271,九族文化村,南投縣,南投縣555魚池鄉大林村金天巷45號,魚池鄉,120.94786,23.86911
C1_315081100H_000276,九龍口大平台,南投縣,南投縣555魚池鄉中山路8號,魚池鄉,120.9192,23.87199
C1_315081100H_000325,國立暨南國際大學,南投縣,南投縣545埔里鎮大學路1號,埔里鎮,120.93077,23.95116
C1_315081100H_000328,車埕遊憩區,南投縣,南投縣553水里鄉車埕村民權巷111號,水里鄉,120.86648,23.83352
C1_315081100H_000364,景石,南投縣,南投縣555魚池鄉水社村中山路599號,魚池鄉,120.9023,23.85284
C1_315081100H_000366,大福神,南投縣,南投縣555魚池鄉中興路與名勝街口,魚池鄉,120.91067,23.86464
C1_315081100H_000368,中台世界博物館,南投縣,南投縣545埔里鎮中台路8號,埔里鎮,120.94999,24.0127
C1_315081100H_000379,水社商圈,南投縣,南投縣555魚池鄉名勝街,魚池鄉,120.91154,23.86497
C1_315081100H_000433,玄光碼頭,南投縣,南投縣555魚池鄉玄光碼頭,魚池鄉,120.91318,23.85276
C1_315081100H_000435,茅埔坑濕地公園,南投縣,南投縣545埔里鎮桃米巷31之1號,埔里鎮,120.93725,23.94182
C1_315081100H_000436,紙農書院,南投縣,南投縣545埔里鎮種瓜路1號,埔里鎮,120.92418,23.94103
C1_315081100H_000437,水社壩,南投縣,南投縣555魚池鄉水社壩,魚池鄉,120.90182,23.86214
C1_315081100H_000438,月牙灣,南投縣,南投縣555魚池鄉月牙灣,魚池鄉,120.90525,23.84092
C1_315081100H_000439,開闢鴻荒碣,南投縣,南投縣552集集鎮攔河路2號,集集鎮,120.76518,23.82097
C1_315081100H_000440,貯木池,南投縣,南投縣553水里鄉民權巷110-2號,水里鄉,120.8658,23.83348
C1_315081100H_000441,阿嬤洗衣場,南投縣,南投縣555魚池鄉頭社村平和巷50-33號,魚池鄉,120.90298,23.83663
C1_315081100H_000442,伊達邵逐鹿市集,南投縣,南投縣555魚池鄉豐年街42號,魚池鄉,120.92914,23.84762
C1_315081100H_000443,巴庫拉斯,南投縣,南投縣556信義鄉巴庫拉斯,信義鄉,121.00294,23.80768
C1_315081100H_000444,臺灣地理中心碑,南投縣,南投縣545埔里鎮和平東路,埔里鎮,120.97968,23.97385
C1_315081100H_000445,鎮國寺,南投縣,南投縣552集集鎮廣明里竹坑巷1-1號,集集鎮,120.80286,23.85098
C1_315081100H_000446,日月潭自行車道-環潭路線,南投縣,南投縣555魚池鄉環潭自行車道,魚池鄉,120.92322,23.87245
C1_315081100H_000447,日月潭自行車道-潭南段,南投縣,南投縣556信義鄉潭南自行車道,信義鄉,120.93891,23.79278
C1_315081100H_000448,埔里自行車道-桃米至九份段,南投縣,南投縣545埔里鎮桃米至九份自行車道,埔里鎮,120.92962,23.94268
C1_315081100H_000449,水里火車站鐵馬驛站,南投縣,南投縣553水里鄉水里村民生路440號,水里鄉,120.8536,23.81818
C1_315081100H_000526,埔里虎頭山飛行傘公園,南投縣,南投縣545埔里鎮知安路99號,埔里鎮,120.98199,23.97417
C1_315081200H_000002,石壁染織工坊DIY,苗栗縣,353苗栗縣南庄鄉東河村21鄰21號,南庄鄉,121.0439,24.573909
C1_315081200H_000003,神仙谷,苗栗縣,353苗栗縣南庄鄉苗21線往鹿場方向,南庄鄉,121.030485,24.545679
